"YEAR","PROJECT_CODE","EVENT_NUMBER","EVENT_ID","START_TIME","END_TIME","VESSEL_CODE","STATION_ID","STATION_ORIG","STATION_TYPE_CODE","ADFG_STAT_AR","NMFS_REP_AR","DATE_SET","DATE_HAULED","START_LATITUDE","START_LONGITUDE","END_LATITUDE","END_LONGITUDE","POSITION_TYPE","GEAR_CODE","HEADING_TRUE","MINIMUM_DEPTH","MAXIMUM_DEPTH","WIRE_LENGTH","TOW_SPEED","TARE_WEIGHT","GROSS_WEIGHT","CATCH_WEIGHT","HAUL_SAMPLE_TYPE","SURFACE_TEMP","BOTTOM_TEMP","SURFACE_SALINITY","GEAR_PERFORMANCE_CODE","GEAR_COMMENTS","USED_IN_ESTIMATE","SEA_STATE_CODE","SWELL_HEIGHT_CODE","CLOUD_CODE","COMMENTS","CTD","TD","BOTTOM_SENSOR","NET_SONAR","VIDEO","PHOTOS","NET_ID","HEAD_ROPE_LENGTH","Tow_Length_Calc","TOW_LENGTH_FIELD","TOW_LENGTH_DESIGNATED","DURATION","DB_Comments","Photo_1","Photo_2","Photo_3"
"2006","T05","027","2006T05027",12/30/1899 14:36:00,12/30/1899 15:03:00,"19433","27","27","Standard","535931","630",5/28/2006 0:00:00,5/28/2006 0:00:00,59.526500,-153.211333,59.510500,-153.204333,,"07",167.000000,29.809439,32.186879,91.000000,2.240000,140.000000,994.000000,854.000000,"M",7.000000,,31.120000,"01",,"YES","1","2","2","Camera/Temp logger","0","1","0","0","1","0","4",78.000000,"0.98",1.000000,0.990000,27,,,,
"2006","T05","028","2006T05028",12/30/1899 16:02:00,12/30/1899 16:32:00,"19433","28","28","Standard","535931","630",5/28/2006 0:00:00,5/28/2006 0:00:00,59.530500,-153.045166,59.514833,-153.045166,,"07",212.000000,40.416479,40.782239,137.000000,2.210000,144.000000,934.000000,790.000000,"M",6.700000,,31.160000,"01",,"YES","1","2","3","Camera/Temp logger_Exceded 1mi in engine room dealing with a problem","0","1","0","0","1","0","4",78.000000,"0.93",1.100000,1.100000,30,,,,
"2007","T04","001","2007T04001",12/30/1899 9:31:00,12/30/1899 9:58:00,"19433","12","12","Standard","515936","630",9/10/2007 0:00:00,9/10/2007 0:00:00,59.548500,-151.684666,59.546333,-151.717666,,"07",262.000000,71.871840,78.638400,228.600000,2.200000,158.000000,1069.500000,911.500000,"M",10.800000,,30.520000,"01",,"YES","1","1","9","Depths:  43  39.3;  CDT cast @ 10:24, pos 59deg 32.56'N, 151deg 43.46'W, depth 74.4m; 1075 rpm ","1","1","0","0","1","1","5",78.000000,"1.01",1.000000,1.020000,27,"Gear Perf corrected from ""1"" to ""01"" and Data Quality entered as ""Accept""",,,
"2007","T04","002","2007T04002",12/30/1899 11:04:00,12/30/1899 11:31:00,"19433","17","17","Standard","515936","630",9/10/2007 0:00:00,9/10/2007 0:00:00,59.580333,-151.835833,59.566000,-151.852166,,"07",210.000000,32.186880,35.112960,137.160000,2.200000,162.000000,1563.000000,1401.000000,"M",10.700000,,30.600000,"01",,"NO","1","2","9","Depths: 17.6  19.2; CTD cast @ 11:46, Pos 59deg 33.96'N, 151deg 51.11'W, depth 35.6m; 1200 rpm","1","1","0","0","1","1","5",78.000000,"0.99",1.000000,1.000000,27,"Gear Perf corrected from ""1"" to ""01"" and Data Quality entered as ""Accept""",,,
"2007","T04","003","2007T04003",12/30/1899 12:19:00,12/30/1899 12:46:00,"19433","20","20","Standard","515937","630",9/10/2007 0:00:00,9/10/2007 0:00:00,59.572833,-151.926333,59.557333,-151.937833,,"07",200.000000,33.649920,39.867840,137.160000,2.200000,165.000000,930.000000,765.000000,"M",10.800000,,30.600000,"01",,"NO","1","2","9","Depths: 18.4  21.8:  CTD cast @ 13:03, Pos 59deg 33.39'N, 151deg 55.95'W', depth 39.5m, no rpm recorded","1","1","0","0","1","1","5",78.000000,"1",1.000000,1.000000,27,"Gear Perf corrected from ""1"" to ""01"" and Data Quality entered as ""Accept""",,,
"2007","T04","004","2007T04004",12/30/1899 13:47:00,12/30/1899 14:14:00,"19433","21","21","Standard","515937","630",9/10/2007 0:00:00,9/10/2007 0:00:00,59.527000,-151.922833,59.513500,-151.942000,,"07",216.000000,59.070240,64.922400,182.880000,2.230000,149.000000,495.000000,346.000000,"M",11.600000,,30.300000,"01",,"NO","1","2","6","Stream to 105 fm @ 0.7nmi;  Depths:  32.3  34.1  35.5; CTD cast @ 14:30, Pos 59 deg 30.79'N, 151deg 55.60'W, depth 67.1m ; 1325 rpm.","1","1","0","0","1","1","5",78.000000,"1",1.000000,1.000000,27,"Gear Perf corrected from ""1"" to ""01"" and Data Quality entered as ""Accept""",,,
"2007","T04","005","2007T04005",12/30/1899 9:03:00,12/30/1899 9:30:00,"19433","10","10","Standard","515935","630",9/11/2007 0:00:00,9/11/2007 0:00:00,59.568500,-151.594000,59.560500,-151.622833,,"07",241.000000,80.650080,81.930240,246.888000,2.210000,154.000000,645.000000,491.000000,"M",11.100000,,,"01","P1","YES","1","1","9","pot, 1 Large Shrimp in Codend (4');  Depths:  44.1  44.8; CTD cast @ 09:52, Pos 59deg 33.17'N, 151deg 38.04'W, depth 81.5m; 1075rpm.","1","1","0","0","1","1","5",78.000000,"1",1.000000,1.000000,27,"Gear Perf corrected from ""1"" to ""01"" and Data Quality entered as ""Accept""",,,
"2007","T04","006","2007T04006",12/30/1899 10:55:00,12/30/1899 11:22:00,"19433","16","16","Standard","515907","630",9/11/2007 0:00:00,9/11/2007 0:00:00,59.492666,-151.786166,59.488166,-151.817666,,"07",255.000000,65.653920,70.408800,228.600000,2.250000,145.000000,1425.000000,1280.000000,"M",11.200000,,30.300000,"01",,"NO","1","2","9","Depths: 38.5  35.9;  CTD cast @ 11:41, Pos 59deg 29.67'N, 151deg 49.15'W' depth 68.2 m; 1225 rpm","1","1","0","0","1","1","5",78.000000,"1",1.000000,1.000000,27,"Gear Perf corrected from ""1"" to ""01"" and Data Quality entered as ""Accept""",,,
"2007","T04","007","2007T04007",12/30/1899 12:47:00,12/30/1899 13:13:00,"19433","11","11","Standard","515935","630",9/11/2007 0:00:00,9/11/2007 0:00:00,59.542666,-151.588500,59.532000,-151.613166,,"07",229.000000,104.058720,117.957600,329.184000,2.260000,148.000000,729.000000,581.000000,"M",11.400000,,30.200000,"01",,"YES","1","1","9","Large Crab Pot (6.5') in after end of intermediate.  Depths:  64.8  56.9; CTD cast @ 13:55, Pos 59deg 32.53'N, 151deg 37.06'W, depth 95.4m; 1150 rpm.","1","1","0","0","1","1","5",78.000000,"0.99",0.990000,0.990000,26,"Gear Perf corrected from ""1"" to ""01"" and Data Quality entered as ""Accept""",,,
"2007","T04","008","2007T04008",12/30/1899 8:52:00,12/30/1899 9:19:00,"19433","8","8","Standard","515935","630",9/12/2007 0:00:00,9/12/2007 0:00:00,59.561333,-151.491166,59.569500,-151.462666,,"07",61.000000,127.284480,159.288480,466.344000,2.230000,155.000000,1499.000000,1344.000000,"M",10.800000,,27.600000,"01",,"YES","1","1","9","Scope to 225, H/B 225  Fms @ .67nmi;  Depth:  87.1  .67mi-75.7 fm  69.6;  CTD cast @ 09:46, pos 59deg 34.78'N,   151deg 29.08'W, depth 77.9m;  1175 rpm.","1","1","0","0","1","1","5",78.000000,"1",1.000000,1.000000,27,"Gear Perf corrected from ""1"" to ""01"" and Data Quality entered as ""Accept""",,,
"2007","T04","009","2007T04009",12/30/1899 11:28:00,12/30/1899 11:56:00,"19433","13","13","Standard","515936","630",9/12/2007 0:00:00,9/12/2007 0:00:00,59.521166,-151.686000,59.521333,-151.718833,,"07",270.000000,105.887520,109.362240,329.184000,2.200000,159.000000,813.000000,654.000000,"M",11.200000,,30.370000,"01",,"YES","2","1","9","Depths:  57.9  59.8  59.2;  CTD cast @ 12:17, Pos 59deg  31.81'N, 151deg 42.57'W, depth 82.8m; 1200rpm.","1","1","0","0","1","1","5",78.000000,"1",1.000000,1.000000,28,"Gear Perf corrected from ""1"" to ""01"" and Data Quality entered as ""Accept""",,,
"2007","T04","010","2007T04010",12/30/1899 13:16:00,12/30/1899 13:43:00,"19433","9","9","Standard","515935","630",9/12/2007 0:00:00,9/12/2007 0:00:00,59.559333,-151.503500,59.551166,-151.532333,,"07",241.000000,151.241760,162.397440,338.328000,2.200000,178.000000,1299.000000,1121.000000,"M",11.300000,,30.300000,"01",,"YES","2","1","9","Depths:  88  88.8;  CTD cast @ 14:09, Pos 59deg 32.88'N, 151deg 31.52'W, depth 138.6 m; 1200 rpm.","1","1","0","0","1","1","5",78.000000,"1",1.000000,1.010000,27,"Gear Perf corrected from ""1"" to ""01"" and Data Quality entered as ""Accept""",,,
"2007","T04","011","2007T04011",12/30/1899 15:07:00,12/30/1899 15:34:00,"19433","71","71","Standard","515933","630",9/12/2007 0:00:00,9/12/2007 0:00:00,59.594333,-151.339333,59.585500,-151.367000,,"07",237.000000,133.136640,145.572480,420.624000,2.170000,161.000000,1075.000000,914.000000,"M",11.300000,,26.500000,"01",,"YES","1","1","8","Urchins, Fairly hard bottom- minimum damage to net; Depths: 76  79.6  72.8; CTD cast @ 15:59, pos 59deg 34.74'N, (should this be 35.74'N rg) 151deg 22.26'W, depth 96.7m;  1025 rpm.","1","1","0","0","1","1","5",78.000000,"1",1.000000,1.000000,27,"Gear Perf corrected from ""1"" to ""01"" and Data Quality entered as ""Accept""",,,
"2007","T04","012","2007T04012",12/30/1899 8:41:00,12/30/1899 9:08:00,"19433","6","06","Standard","515933","630",9/13/2007 0:00:00,9/13/2007 0:00:00,59.609000,-151.325000,59.616500,-151.296000,,"07",62.000000,70.774560,71.506080,228.600000,2.240000,158.000000,919.000000,761.000000,"M",11.190000,,26.500000,"01",,"YES","1","1","7","Depths: 39.  38.7  39.1: CTD cast @ 09:27, Pos 59deg 37.09'N, 151deg 17.28'W, depth 72.2m;  1150 rpm.","1","1","0","0","1","1","5",78.000000,"0.99",1.000000,0.990000,27,"Gear Perf corrected from ""1"" to ""01"" and Data Quality entered as ""Accept""",,,
"2007","T04","013","2007T04013",12/30/1899 10:05:00,12/30/1899 10:32:00,"19433","3","3","Standard","515933","630",9/13/2007 0:00:00,9/13/2007 0:00:00,59.624500,-151.236000,59.641000,-151.240500,,"07",352.000000,57.607200,62.727840,182.880000,2.250000,154.000000,680.000000,526.000000,"M",11.100000,,27.800000,"01",,"YES","1","1","9","Depths:  32.5  34.3  31.5:  CTD cast @ 10:50, Pos 59deg 38.69'N, 151 15.09'W,  depth 54.6m; 1025 rpm.","1","1","0","0","1","1","5",78.000000,"1",1.000000,1.000000,27,"Gear Perf corrected from ""1"" to ""01"" and Data Quality entered as ""Accept""",,,
"2007","T04","014","2007T04014",12/30/1899 11:28:00,12/30/1899 11:55:00,"19433","1","01","Standard","515931","630",9/13/2007 0:00:00,9/13/2007 0:00:00,59.692333,-151.157333,59.705666,-151.137333,,"07",38.000000,49.377600,68.762880,182.880000,2.270000,167.000000,589.000000,422.000000,"M",10.100000,,22.820000,"01",,"YES","1","1","9","Depths: 27.  37.6; CTD cast @ 12:12, pos 59deg 42.61'N, 151deg  07.93'W, depth 68.9m.  975 rpm.","1","1","0","0","1","1","5",78.000000,"1",1.000000,1.010000,27,"Gear Perf corrected from ""1"" to ""01"" and Data Quality entered as ""Accept""",,,
"2007","T04","015","2007T04015",12/30/1899 12:50:00,12/30/1899 13:18:00,"19433","2","2","Standard","515931","630",9/13/2007 0:00:00,9/13/2007 0:00:00,59.690333,-151.173333,59.683166,-151.203000,,"07",245.000000,45.171360,49.011840,155.448000,2.190000,163.000000,565.000000,402.000000,"M",10.700000,,24.480000,"01",,"YES","1","1","9","Depths:  26.8  24.7; CTD cast @ 13:35, pos 59deg 40.85'N,  151deg 12.73'W, depth 40.4m. 1000 rpm.","1","1","0","0","1","1","5",78.000000,"1",1.000000,1.000000,28,"Gear Perf corrected from ""1"" to ""01"" and Data Quality entered as ""Accept""",,,
"2007","T04","016","2007T04016",12/30/1899 14:10:00,12/30/1899 14:37:00,"19433","4","4","Standard","515932","630",9/13/2007 0:00:00,9/13/2007 0:00:00,59.638000,-151.280333,59.630833,-151.309833,,"07",243.000000,58.155840,61.264800,182.880000,2.180000,166.000000,860.000000,694.000000,"M",11.100000,,25.980000,"01",,"YES","1","1","9","Depths:  31.8  33.5; CTD cast @ 14:55, pos 59deg 37.79', 151deg 18.63'W, depth 62.1m.  1025rpm.","1","1","0","0","1","1","5",78.000000,"1",1.000000,1.000000,27,"Gear Perf corrected from ""1"" to ""01"" and Data Quality entered as ""Accept""",,,
"2007","T04","017","2007T04017",12/30/1899 9:42:00,12/30/1899 10:09:00,"19433","14","14","Standard","515936","630",9/14/2007 0:00:00,9/14/2007 0:00:00,59.563666,-151.784333,59.569666,-151.754000,,"07",69.000000,61.630560,65.105280,201.168000,2.250000,160.000000,2144.000000,1984.000000,"M",11.100000,,30.230000,"01",,"YES","1","1","7","Flat fish; Depths:  33.7  35.6; CTD cast @ 10:26, pos 59deg 34.17'N, 151 45.35'W, depth 65.4m. 1075 rpm.","1","1","0","0","1","1","5",78.000000,"0.99",1.000000,0.990000,27,"Gear Perf corrected from ""1"" to ""01"" and Data Quality entered as ""Accept""",,,
"2007","T04","018","2007T04018",12/30/1899 11:14:00,12/30/1899 11:40:00,"19433","18","18","Standard","515937","630",9/14/2007 0:00:00,9/14/2007 0:00:00,59.510166,-151.892666,59.518000,-151.864000,,"07",62.000000,62.910720,63.825120,192.024000,2.250000,153.000000,506.000000,353.000000,"M",11.000000,,30.400000,"01",,"NO","1","1","8","Depths: 34.4  34.9:  CTD cast @ 11:56, pos 59deg 31.27'N,  151deg 51.53'W, depth 64.5.  No rpm recorded.","1","1","0","0","1","1","5",78.000000,"0.99",1.000000,1.000000,26,"Gear Perf corrected from ""1"" to ""01"" and Data Quality entered as ""Accept""",,,
"2007","T04","019","2007T04019",12/30/1899 12:28:00,12/30/1899 12:55:00,"19433","22","22","Standard","515907","630",9/14/2007 0:00:00,9/14/2007 0:00:00,59.497833,-151.928333,59.495833,-151.960666,,"07",263.000000,73.152000,79.369920,228.600000,2.260000,153.000000,353.000000,200.000000,"W",10.900000,,30.460000,"01",,"NO","1","2","7","Depths:  40.0  43.4; CTD cast @ 13:11, pos 59deg 29.75'N 151deg 57.93'W,  depth 77.5m.  No rpm recorded.","1","1","0","0","1","1","5",78.000000,"1",1.000000,1.000000,27,"Gear Perf corrected from ""1"" to ""01"" and Data Quality entered as ""Accept""",,,
"2007","T04","020","2007T04020",12/30/1899 13:46:00,12/30/1899 14:14:00,"19433","19","19","Standard","515907","630",9/14/2007 0:00:00,9/14/2007 0:00:00,59.493500,-151.835833,59.480166,-151.855166,,"07",216.000000,63.276480,68.580000,201.168000,2.200000,162.000000,667.000000,505.000000,"M",11.200000,,30.140000,"01",,"NO","1","2","7","Depths: 35.7  37.3  37.5  34.6;  CTD cast @ 14:30, Pos 59deg 28.85'N, 151deg 51.17'' W, 64.5m;  1275rpm.","1","1","0","0","1","1","5",78.000000,"1",1.000000,1.000000,28,"Gear Perf corrected from ""1"" to ""01"" and Data Quality entered as ""Accept""",,,
"2007","T04","021","2007T04021",12/30/1899 15:03:00,12/30/1899 15:30:00,"19433","15","15","Standard","515936","630",9/14/2007 0:00:00,9/14/2007 0:00:00,59.524833,-151.772166,59.516166,-151.799833,,"07",238.000000,80.467200,85.039200,246.888000,2.170000,167.000000,1384.000000,1217.000000,"M",11.100000,,30.270000,"01",,"YES","1","2","6","Depths:  44.1  46.5  46. ; CTD cast @ 15:46 pos 59deg 30.84'N,  151deg 47.94'W, depth 89.2m.  1125 rpm.","1","1","0","0","1","1","5",78.000000,"0.99",1.000000,0.990000,27,"Gear Perf corrected from ""1"" to ""01"" and Data Quality entered as ""Accept""",,,
"2007","T04","022","2007T04022",12/30/1899 9:41:00,12/30/1899 10:09:00,"19433","5","5","Standard","515932","630",9/17/2007 0:00:00,9/17/2007 0:00:00,59.632666,-151.363000,59.635833,-151.333666,,"07",63.000000,28.712160,30.175200,91.440000,2.170000,151.000000,780.000000,629.000000,"M",10.400000,,27.030000,"01",,"YES","1","1","9","X doors  09:00, clear H/B & re-set.  2 small pots  & med sized piece of coal.  Depths:  16.5  15.7; CTD cast @ 10:27 pos 59deg 38.50'N, 151deg 20.18'W, depth 27.6m.  1125 rpm.","1","1","0","0","1","1","5",78.000000,"0.91",1.000000,0.910000,28,"Gear Perf corrected from ""1"" to ""01"" and Data Quality entered as ""Accept""",,,
"2007","T04","023","2007T04023",12/30/1899 11:11:00,12/30/1899 11:37:00,"19433","7","7","Standard","515932","630",9/17/2007 0:00:00,9/17/2007 0:00:00,59.609833,-151.371666,59.622000,-151.349166,,"07",44.000000,54.315360,59.253120,182.880000,2.260000,153.000000,1226.000000,1073.000000,"M",11.000000,,28.390000,"01",,"YES","1","1","9","Depths: 32.4  29.7.Finish survey!  CTD cast @ 11:57, pos 59deg 37.75'N,  151deg 21.00'W, depth 45.1m,  1125 rpm.","1","1","0","0","1","1","5",78.000000,"1",1.000000,1.000000,26,"Gear Perf corrected from ""1"" to ""01"" and Data Quality entered as ""Accept""",,,
"2007","T05","001","2007T05001",12/30/1899 17:38:00,12/30/1899 18:08:00,"19433","57","57","Standard","525902","630",7/11/2007 0:00:00,7/11/2007 0:00:00,59.134166,-152.741000,59.149166,-152.755166,,"07",334.000000,145.755360,150.144480,449.884800,2.340000,,,1450.000000,"M",10.300000,,,"01",,"YES","1","1","3","marked trawl warps before this tow","1","1","1","0","1","1","5",78.000000,"1",1.000000,1.000000,30,,,,
"2007","T05","002","2007T05002",12/30/1899 20:03:00,12/30/1899 20:29:00,"19433","55","55","Standard","535901","630",7/11/2007 0:00:00,7/11/2007 0:00:00,59.143166,-153.153000,59.158166,-153.138833,,"07",26.000000,83.759040,84.307680,256.032000,2.270000,,,666.000000,"M",10.800000,,,"01",,"YES","1","1","4",,"1","1","1","0","1","1","5",78.000000,"1",1.000000,1.000000,26,,,,
"2007","T05","003","2007T05003",12/30/1899 7:46:00,12/30/1899 8:12:00,"19433","58","58","Standard","535902","630",7/12/2007 0:00:00,7/12/2007 0:00:00,59.054666,-153.369833,59.066666,-153.392500,,"07",316.000000,51.937920,53.583840,155.448000,2.220000,,,1076.000000,"M",,,,"01",,"YES","1","1","8",,"1","1","1","0","1","1","5",78.000000,"1",1.000000,1.000000,26,,,,
"2007","T05","004","2007T05004",12/30/1899 9:54:00,12/30/1899 10:14:00,"19433","60","60","Standard","535901","630",7/12/2007 0:00:00,7/12/2007 0:00:00,59.059833,-153.061500,59.070666,-153.066666,,"07",349.000000,135.879840,139.354560,418.795200,2.080000,,,484.000000,"M",10.500000,,,"01",,"YES","1","1","9","hung @ .66 mi., damaged net, on beginning of fld. tow N.E.'ly","1","1","1","0","1","1","5",78.000000,"0.67",0.660000,0.660000,20,,,,
"2007","T05","005","2007T05005",12/30/1899 11:39:00,12/30/1899 11:43:00,"19433","64","64","Standard","535834","630",7/12/2007 0:00:00,7/12/2007 0:00:00,58.954000,-153.069500,58.955666,-153.066500,,"07",42.000000,162.580320,162.580320,493.776000,2.200000,,,,"N",11.300000,,,"20","H","NO","1","1","8","hung @ .15 mi., damaged port trawl warp, crop 200 fms., re-terminate, replace w/ net 3","1","1","1","0","1","1","5",78.000000,"0.14",0.150000,0.150000,4,,,,
"2007","T05","006","2007T05006",12/30/1899 16:01:00,12/30/1899 16:11:00,"19433","64","64","Standard","535834","630",7/12/2007 0:00:00,7/12/2007 0:00:00,58.948833,-153.089500,58.943166,-153.089500,,"07",174.000000,164.774880,165.140640,493.776000,2.000000,,,,"N",11.500000,,,"20",,"NO","1","1","8","Station 64 re-do, hung @ .34 mi., no net damage, it was decided to drop this station","1","1","1","0","1","1","3",78.000000,"0.34",0.340000,0.340000,10,,,,
"2007","T05","007","2007T05007",12/30/1899 17:27:00,12/30/1899 17:53:00,"19433","65","65","Standard","525831","630",7/12/2007 0:00:00,7/12/2007 0:00:00,58.935833,-152.940333,58.922666,-152.960000,,"07",218.000000,165.872160,168.249600,502.920000,2.260000,,,374.000000,"M",11.200000,,,"01",,"YES","1","1","7","new towpath","1","1","1","0","1","1","3",78.000000,"1",1.000000,1.000000,26,,,,
"2007","T05","008","2007T05008",12/30/1899 19:02:00,12/30/1899 19:27:00,"19433","67","67","Standard","535834","630",7/12/2007 0:00:00,7/12/2007 0:00:00,58.897000,-153.080000,58.912000,-153.088333,,"07",344.000000,165.689280,166.237920,502.920000,2.180000,,,364.000000,"M",11.200000,,,"01",,"YES","1","1","7",,"1","1","1","0","1","1","3",78.000000,"0.93",0.940000,0.940000,25,"Apparently done instead of the pre-selected Station 64
26.40
27.00
19.90
4.10
10.20
26.50
25.80
26.10
26.80
26.60
26.40
26.60
26.85
27.00
26.70
22.50
27.20
21.80
27.00
26.50
26.50
26.80
27.00
26.50
28.10
30.10/",,,
"2007","T05","009","2007T05009",12/30/1899 8:00:00,12/30/1899 8:26:00,"19433","59","59","Standard","535901","630",7/13/2007 0:00:00,7/13/2007 0:00:00,59.059166,-153.280666,59.071500,-153.302000,,"07",319.000000,54.315360,58.704480,182.880000,2.300000,,,294.000000,"M",,,,"01",,"YES","1","1","9",,"1","1","1","0","1","1","3",78.000000,"0.99",1.000000,1.000000,26,,,,
"2007","T05","010","2007T05010",12/30/1899 9:25:00,12/30/1899 9:52:00,"19433","54","54","Standard","535901","630",7/13/2007 0:00:00,7/13/2007 0:00:00,59.085833,-153.206500,59.102500,-153.209500,,"07",355.000000,74.615040,78.089760,237.744000,2.240000,,,920.000000,"M",10.400000,,,"01",,"YES","1","1","9","new towpath","1","1","1","0","1","1","3",78.000000,"1",1.000000,1.000000,27,,,,
"2007","T05","011","2007T05011",12/30/1899 11:35:00,12/30/1899 12:01:00,"19433","56","56","Standard","525902","630",7/13/2007 0:00:00,7/13/2007 0:00:00,59.121333,-152.939166,59.136166,-152.953166,,"07",334.000000,137.708640,141.914880,420.624000,2.250000,,,720.000000,"M",10.400000,,,"01",,"YES","2","1","9",,"1","1","1","0","1","1","3",78.000000,"0.99",1.000000,1.000000,26,,,,
"2007","T05","012","2007T05012",12/30/1899 13:17:00,12/30/1899 13:43:00,"19433","51","51","Standard","525902","630",7/13/2007 0:00:00,7/13/2007 0:00:00,59.228000,-152.877500,59.243500,-152.891000,,"07",336.000000,99.303840,114.848640,365.760000,2.300000,,,658.000000,"M",10.600000,,,"01",,"YES","1","1","9","H/B to 177 fms. @ .4 mi","1","1","1","0","1","1","3",78.000000,"1.01",1.020000,1.020000,26,,,,
"2007","T05","013","2007T05013",12/30/1899 16:23:00,12/30/1899 16:50:00,"19433","46","46","Standard","525902","630",7/13/2007 0:00:00,7/13/2007 0:00:00,59.296333,-152.794833,59.279833,-152.791833,,"07",175.000000,96.377760,103.144320,274.320000,2.250000,,,682.000000,"M",11.200000,,,"01",,"YES","1","1","9","Stream to 165 fms. @ .4 mi.","1","1","1","0","1","1","3",78.000000,"1",1.000000,1.000000,27,,,,
"2007","T05","014","2007T05014",12/30/1899 17:45:00,12/30/1899 18:12:00,"19433","45","45","Standard","525902","630",7/13/2007 0:00:00,7/13/2007 0:00:00,59.300666,-152.897666,59.317333,-152.897833,,"07",360.000000,81.015840,83.941920,256.032000,2.230000,,,256.000000,"M",11.000000,,,"01",,"YES","1","1","7",,"1","1","1","0","1","1","3",78.000000,"1",1.000000,1.000000,27,,,,
"2007","T05","015","2007T05015",12/30/1899 7:39:00,12/30/1899 8:06:00,"19433","41","41","Standard","535906","630",7/14/2007 0:00:00,7/14/2007 0:00:00,59.266166,-153.560500,59.271166,-153.591500,,"07",288.000000,27.614880,28.529280,91.440000,2.220000,,,336.000000,"M",10.700000,,,"01",,"YES","1","1","8","Strong ebb setting S.E.","1","1","1","0","1","1","3",78.000000,"1",1.000000,1.000000,27,,,,
"2007","T05","016","2007T05016",12/30/1899 9:06:00,12/30/1899 9:34:00,"19433","471","471","Standard","535901","630",7/14/2007 0:00:00,7/14/2007 0:00:00,59.192333,-153.534166,59.203000,-153.558833,,"07",310.000000,38.404800,45.537120,137.160000,2.250000,,,874.000000,"N",11.600000,,,"20","T","NO","1","1","9","Ebb setting S.E. 1.5-2 kts., long tear by spider, missing web, change nets","1","1","1","0","1","1","3",78.000000,"0.99",1.000000,1.000000,28,,,,
"2007","T05","017","2007T05017",12/30/1899 11:13:00,12/30/1899 11:35:00,"19433","471","471","Standard","535901","630",7/14/2007 0:00:00,7/14/2007 0:00:00,59.183333,-153.512500,59.188666,-153.540333,,"07",290.000000,36.027360,38.039040,113.385600,2.400000,,,300.000000,"M",11.600000,,,"01",,"YES","1","1","9","set 234 @ .9 kts., scribed arc to W., ","1","1","1","0","1","1","4",78.000000,"0.92",0.910000,0.910000,22,,,,
"2007","T05","018","2007T05018",12/30/1899 12:47:00,12/30/1899 13:14:00,"19433","48","48","Standard","535901","630",7/14/2007 0:00:00,7/14/2007 0:00:00,59.205166,-153.423833,59.199833,-153.393166,,"07",109.000000,37.124640,38.953440,109.728000,2.200000,,,510.000000,"M",10.700000,,,"01",,"YES","1","1","9","Set 290 @ 1.7 kts.","1","1","1","0","1","1","4",78.000000,"1",1.000000,1.000000,27,,,,
"2007","T05","019","2007T05019",12/30/1899 14:09:00,12/30/1899 14:31:00,"19433","49","49","Standard","535901","630",7/14/2007 0:00:00,7/14/2007 0:00:00,59.182166,-153.297500,59.178333,-153.272166,,"07",107.000000,41.513760,45.354240,128.016000,2.260000,,,135.000000,"W",10.500000,,,"01",,"YES","1","1","9","Set 285-295 @ 2 kts., H/B @ .82 mi., extensive damage to net, urchins","1","1","1","0","1","1","4",78.000000,"0.81",0.820000,0.820000,22,,,,
"2007","T05","020","2007T05020",12/30/1899 8:49:00,12/30/1899 9:16:00,"19433","50","50","Standard","535901","630",7/15/2007 0:00:00,7/15/2007 0:00:00,59.189166,-153.106833,59.205166,-153.116166,,"07",344.000000,66.202560,74.980800,259.689600,2.200000,,,466.000000,"M",8.800000,,,"01",,"YES","1","1","9","Set 172-177 @ 2+ kts., H/B to 135 fms. @ .9 mi.","1","1","1","0","1","1","5",78.000000,"1",1.000000,1.000000,27,,,,
"2007","T05","021","2007T05021",12/30/1899 10:38:00,12/30/1899 11:05:00,"19433","44","44","Standard","535906","630",7/15/2007 0:00:00,7/15/2007 0:00:00,59.267333,-153.155333,59.283833,-153.156500,,"07",358.000000,51.572160,53.583840,164.592000,2.260000,,,322.000000,"M",9.300000,,,"01",,"YES","1","1","9","set 185 @ 1.5 kts.","1","1","1","0","1","1","5",78.000000,"0.99",1.000000,1.000000,27,,,,
"2007","T05","022","2007T05022",12/30/1899 12:16:00,12/30/1899 12:43:00,"19433","37","37","Standard","535906","630",7/15/2007 0:00:00,7/15/2007 0:00:00,59.357166,-153.119166,59.359500,-153.087000,,"07",81.000000,46.817280,48.280320,142.646400,2.400000,,,266.000000,"M",9.300000,,,"01",,"YES","1","1","6","Set 270 @ 1 kt.","1","1","1","0","1","1","5",78.000000,"1",1.000000,1.000000,27,,,,
"2007","T05","023","2007T05023",12/30/1899 13:55:00,12/30/1899 14:22:00,"19433","33","33","Standard","535906","630",7/15/2007 0:00:00,7/15/2007 0:00:00,59.451333,-153.157666,59.438000,-153.138833,,"07",144.000000,38.221920,41.879520,118.872000,2.240000,,,350.000000,"M",9.500000,,,"01",,"YES","1","1","9","Flooding 330 @ 1.4 kts., stream to 68 fms @ .53 mi.","1","1","1","0","1","1","5",78.000000,"0.99",1.000000,1.000000,27,,,,
